"cnty_fips","display_name","Value","theme_range"
17077,"""Jackson, (IL)""",417.9,"378.1 - 427.2 (645)"
17081,"""Jefferson, (IL)""",497.8,"473.9 - 541.2 (647)"
17087,"""Johnson, (IL)""",421,"378.1 - 427.2 (645)"
17127,"""Massac, (IL)""",572.2,"541.3 - 1028.0 (641)"
17133,"""Monroe, (IL)""",419.2,"378.1 - 427.2 (645)"
17145,"""Perry, (IL)""",442.8,"427.3 - 473.8 (643)"
17151,"""Pope, (IL)""",466.5,"427.3 - 473.8 (643)"
17153,"""Pulaski, (IL)""",537.6,"473.9 - 541.2 (647)"
17157,"""Randolph, (IL)""",451.8,"427.3 - 473.8 (643)"
17165,"""Saline, (IL)""",494.9,"473.9 - 541.2 (647)"
17181,"""Union, (IL)""",487.2,"473.9 - 541.2 (647)"
17189,"""Washington, (IL)""",477.1,"473.9 - 541.2 (647)"
17193,"""White, (IL)""",494.1,"473.9 - 541.2 (647)"
17199,"""Williamson, (IL)""",420.1,"378.1 - 427.2 (645)"
18051,"""Gibson, (IN)""",467.5,"427.3 - 473.8 (643)"
18129,"""Posey, (IN)""",401.4,"378.1 - 427.2 (645)"
18163,"""Vanderburgh, (IN)""",434.3,"427.3 - 473.8 (643)"
18173,"""Warrick, (IN)""",454.9,"427.3 - 473.8 (643)"
21007,"""Ballard, (KY)""",559.6,"541.3 - 1028.0 (641)"
21033,"""Caldwell, (KY)""",583.2,"541.3 - 1028.0 (641)"
21035,"""Calloway, (KY)""",530.6,"473.9 - 541.2 (647)"
21039,"""Carlisle, (KY)""",510.3,"473.9 - 541.2 (647)"
21047,"""Christian, (KY)""",543.3,"541.3 - 1028.0 (641)"
21055,"""Crittenden, (KY)""",642.5,"541.3 - 1028.0 (641)"
21075,"""Fulton, (KY)""",620.4,"541.3 - 1028.0 (641)"
21083,"""Graves, (KY)""",532.3,"473.9 - 541.2 (647)"
21101,"""Henderson, (KY)""",456.8,"427.3 - 473.8 (643)"
21105,"""Hickman, (KY)""",559,"541.3 - 1028.0 (641)"
21107,"""Hopkins, (KY)""",581.1,"541.3 - 1028.0 (641)"
21139,"""Livingston, (KY)""",542.5,"541.3 - 1028.0 (641)"
21143,"""Lyon, (KY)""",513.5,"473.9 - 541.2 (647)"
21145,"""McCracken, (KY)""",510.7,"473.9 - 541.2 (647)"
21149,"""McLean, (KY)""",536.6,"473.9 - 541.2 (647)"
21157,"""Marshall, (KY)""",523.3,"473.9 - 541.2 (647)"
21219,"""Todd, (KY)""",560.2,"541.3 - 1028.0 (641)"
21221,"""Trigg, (KY)""",539.6,"473.9 - 541.2 (647)"
21225,"""Union, (KY)""",558.3,"541.3 - 1028.0 (641)"
21233,"""Webster, (KY)""",549.2,"541.3 - 1028.0 (641)"
22013,"""Bienville, (LA)""",540.9,"473.9 - 541.2 (647)"
22015,"""Bossier, (LA)""",500.8,"473.9 - 541.2 (647)"
22027,"""Claiborne, (LA)""",582.2,"541.3 - 1028.0 (641)"
22035,"""East Carroll, (LA)""",652.8,"541.3 - 1028.0 (641)"
22041,"""Franklin, (LA)""",1028,"541.3 - 1028.0 (641)"
22049,"""Jackson, (LA)""",553.6,"541.3 - 1028.0 (641)"
22061,"""Lincoln, (LA)""",429.2,"427.3 - 473.8 (643)"
22065,"""Madison, (LA)""",771.6,"541.3 - 1028.0 (641)"
22067,"""Morehouse, (LA)""",707,"541.3 - 1028.0 (641)"
22073,"""Ouachita, (LA)""",450.7,"427.3 - 473.8 (643)"
22083,"""Richland, (LA)""",683,"541.3 - 1028.0 (641)"
22111,"""Union, (LA)""",514.6,"473.9 - 541.2 (647)"
22119,"""Webster, (LA)""",604.2,"541.3 - 1028.0 (641)"
22123,"""West Carroll, (LA)""",666.8,"541.3 - 1028.0 (641)"
28003,"""Alcorn, (MS)""",676.6,"541.3 - 1028.0 (641)"
28007,"""Attala, (MS)""",536.3,"473.9 - 541.2 (647)"
28009,"""Benton, (MS)""",557.5,"541.3 - 1028.0 (641)"
28011,"""Bolivar, (MS)""",746.9,"541.3 - 1028.0 (641)"
28013,"""Calhoun, (MS)""",566.3,"541.3 - 1028.0 (641)"
28015,"""Carroll, (MS)""",489,"473.9 - 541.2 (647)"
28017,"""Chickasaw, (MS)""",622.8,"541.3 - 1028.0 (641)"
28019,"""Choctaw, (MS)""",568.2,"541.3 - 1028.0 (641)"
28025,"""Clay, (MS)""",548.7,"541.3 - 1028.0 (641)"
28027,"""Coahoma, (MS)""",628,"541.3 - 1028.0 (641)"
28033,"""DeSoto, (MS)""",495,"473.9 - 541.2 (647)"
28043,"""Grenada, (MS)""",776.7,"541.3 - 1028.0 (641)"
28049,"""Hinds, (MS)""",573.6,"541.3 - 1028.0 (641)"
28051,"""Holmes, (MS)""",681.1,"541.3 - 1028.0 (641)"
28053,"""Humphreys, (MS)""",665.8,"541.3 - 1028.0 (641)"
28055,"""Issaquena, (MS)""",570.4,"541.3 - 1028.0 (641)"
28057,"""Itawamba, (MS)""",599.5,"541.3 - 1028.0 (641)"
28069,"""Kemper, (MS)""",586.8,"541.3 - 1028.0 (641)"
28071,"""Lafayette, (MS)""",548.7,"541.3 - 1028.0 (641)"
28075,"""Lauderdale, (MS)""",640.2,"541.3 - 1028.0 (641)"
28079,"""Leake, (MS)""",547.1,"541.3 - 1028.0 (641)"
28081,"""Lee, (MS)""",527.4,"473.9 - 541.2 (647)"
28083,"""Leflore, (MS)""",858.7,"541.3 - 1028.0 (641)"
28087,"""Lowndes, (MS)""",519.9,"473.9 - 541.2 (647)"
28089,"""Madison, (MS)""",516.5,"473.9 - 541.2 (647)"
28093,"""Marshall, (MS)""",509.5,"473.9 - 541.2 (647)"
28095,"""Monroe, (MS)""",542.2,"541.3 - 1028.0 (641)"
28097,"""Montgomery, (MS)""",605.1,"541.3 - 1028.0 (641)"
28099,"""Neshoba, (MS)""",795.6,"541.3 - 1028.0 (641)"
28101,"""Newton, (MS)""",590,"541.3 - 1028.0 (641)"
28103,"""Noxubee, (MS)""",586.9,"541.3 - 1028.0 (641)"
28105,"""Oktibbeha, (MS)""",481.1,"473.9 - 541.2 (647)"
28107,"""Panola, (MS)""",692.2,"541.3 - 1028.0 (641)"
28115,"""Pontotoc, (MS)""",509,"473.9 - 541.2 (647)"
28117,"""Prentiss, (MS)""",605.8,"541.3 - 1028.0 (641)"
28119,"""Quitman, (MS)""",681.5,"541.3 - 1028.0 (641)"
28121,"""Rankin, (MS)""",413.1,"378.1 - 427.2 (645)"
28123,"""Scott, (MS)""",596.1,"541.3 - 1028.0 (641)"
28125,"""Sharkey, (MS)""",619.6,"541.3 - 1028.0 (641)"
28133,"""Sunflower, (MS)""",702.5,"541.3 - 1028.0 (641)"
28135,"""Tallahatchie, (MS)""",649.7,"541.3 - 1028.0 (641)"
28137,"""Tate, (MS)""",595.4,"541.3 - 1028.0 (641)"
28139,"""Tippah, (MS)""",637.7,"541.3 - 1028.0 (641)"
28141,"""Tishomingo, (MS)""",701.7,"541.3 - 1028.0 (641)"
28143,"""Tunica, (MS)""",824.9,"541.3 - 1028.0 (641)"
28145,"""Union, (MS)""",594.3,"541.3 - 1028.0 (641)"
28149,"""Warren, (MS)""",659.3,"541.3 - 1028.0 (641)"
28151,"""Washington, (MS)""",629.3,"541.3 - 1028.0 (641)"
28155,"""Webster, (MS)""",779.5,"541.3 - 1028.0 (641)"
28159,"""Winston, (MS)""",620.5,"541.3 - 1028.0 (641)"
28161,"""Yalobusha, (MS)""",719.7,"541.3 - 1028.0 (641)"
28163,"""Yazoo, (MS)""",514.3,"473.9 - 541.2 (647)"
29015,"""Benton, (MO)""",466.9,"427.3 - 473.8 (643)"
29017,"""Bollinger, (MO)""",569.7,"541.3 - 1028.0 (641)"
29023,"""Butler, (MO)""",518.7,"473.9 - 541.2 (647)"
29029,"""Camden, (MO)""",363.7,"93.8 - 378.0 (645)"
29031,"""Cape Girardeau, (MO)""",523.9,"473.9 - 541.2 (647)"
29035,"""Carter, (MO)""",553.4,"541.3 - 1028.0 (641)"
29043,"""Christian, (MO)""",403.6,"378.1 - 427.2 (645)"
29055,"""Crawford, (MO)""",725,"541.3 - 1028.0 (641)"
29059,"""Dallas, (MO)""",477.8,"473.9 - 541.2 (647)"
29065,"""Dent, (MO)""",499.4,"473.9 - 541.2 (647)"
29067,"""Douglas, (MO)""",553.3,"541.3 - 1028.0 (641)"
29069,"""Dunklin, (MO)""",701.5,"541.3 - 1028.0 (641)"
29077,"""Greene, (MO)""",472.9,"427.3 - 473.8 (643)"
29085,"""Hickory, (MO)""",397.9,"378.1 - 427.2 (645)"
29091,"""Howell, (MO)""",519.2,"473.9 - 541.2 (647)"
29093,"""Iron, (MO)""",674.1,"541.3 - 1028.0 (641)"
29099,"""Jefferson, (MO)""",501.5,"473.9 - 541.2 (647)"
29105,"""Laclede, (MO)""",522.2,"473.9 - 541.2 (647)"
29123,"""Madison, (MO)""",574.9,"541.3 - 1028.0 (641)"
29125,"""Maries, (MO)""",475.1,"473.9 - 541.2 (647)"
29131,"""Miller, (MO)""",489.5,"473.9 - 541.2 (647)"
29133,"""Mississippi, (MO)""",639.7,"541.3 - 1028.0 (641)"
29143,"""New Madrid, (MO)""",614.1,"541.3 - 1028.0 (641)"
29149,"""Oregon, (MO)""",547.5,"541.3 - 1028.0 (641)"
29153,"""Ozark, (MO)""",489.6,"473.9 - 541.2 (647)"
29155,"""Pemiscot, (MO)""",765.5,"541.3 - 1028.0 (641)"
29157,"""Perry, (MO)""",485.5,"473.9 - 541.2 (647)"
29161,"""Phelps, (MO)""",474.6,"473.9 - 541.2 (647)"
29167,"""Polk, (MO)""",491.9,"473.9 - 541.2 (647)"
29169,"""Pulaski, (MO)""",489.1,"473.9 - 541.2 (647)"
29179,"""Reynolds, (MO)""",530.5,"473.9 - 541.2 (647)"
29181,"""Ripley, (MO)""",580.7,"541.3 - 1028.0 (641)"
29186,"""Ste. Genevieve, (MO)""",481.7,"473.9 - 541.2 (647)"
29187,"""St. Francois, (MO)""",565.6,"541.3 - 1028.0 (641)"
29201,"""Scott, (MO)""",514.9,"473.9 - 541.2 (647)"
29203,"""Shannon, (MO)""",520.9,"473.9 - 541.2 (647)"
29207,"""Stoddard, (MO)""",569.1,"541.3 - 1028.0 (641)"
29209,"""Stone, (MO)""",535,"473.9 - 541.2 (647)"
29213,"""Taney, (MO)""",636.7,"541.3 - 1028.0 (641)"
29215,"""Texas, (MO)""",517.6,"473.9 - 541.2 (647)"
29221,"""Washington, (MO)""",728.3,"541.3 - 1028.0 (641)"
29223,"""Wayne, (MO)""",511.7,"473.9 - 541.2 (647)"
29225,"""Webster, (MO)""",525.1,"473.9 - 541.2 (647)"
29229,"""Wright, (MO)""",692.5,"541.3 - 1028.0 (641)"
47005,"""Benton, (TN)""",639.8,"541.3 - 1028.0 (641)"
47017,"""Carroll, (TN)""",754.5,"541.3 - 1028.0 (641)"
47023,"""Chester, (TN)""",563.8,"541.3 - 1028.0 (641)"
47033,"""Crockett, (TN)""",733.7,"541.3 - 1028.0 (641)"
47039,"""Decatur, (TN)""",632.7,"541.3 - 1028.0 (641)"
47043,"""Dickson, (TN)""",617.8,"541.3 - 1028.0 (641)"
47045,"""Dyer, (TN)""",741.4,"541.3 - 1028.0 (641)"
47047,"""Fayette, (TN)""",505.7,"473.9 - 541.2 (647)"
47053,"""Gibson, (TN)""",677.7,"541.3 - 1028.0 (641)"
47069,"""Hardeman, (TN)""",621.4,"541.3 - 1028.0 (641)"
47071,"""Hardin, (TN)""",684.5,"541.3 - 1028.0 (641)"
47075,"""Haywood, (TN)""",652.8,"541.3 - 1028.0 (641)"
47077,"""Henderson, (TN)""",571.2,"541.3 - 1028.0 (641)"
47079,"""Henry, (TN)""",678,"541.3 - 1028.0 (641)"
47081,"""Hickman, (TN)""",475.1,"473.9 - 541.2 (647)"
47083,"""Houston, (TN)""",629.3,"541.3 - 1028.0 (641)"
47085,"""Humphreys, (TN)""",645.1,"541.3 - 1028.0 (641)"
47095,"""Lake, (TN)""",680.1,"541.3 - 1028.0 (641)"
47097,"""Lauderdale, (TN)""",687.3,"541.3 - 1028.0 (641)"
47099,"""Lawrence, (TN)""",558.5,"541.3 - 1028.0 (641)"
47101,"""Lewis, (TN)""",531.2,"473.9 - 541.2 (647)"
47109,"""McNairy, (TN)""",684.9,"541.3 - 1028.0 (641)"
47113,"""Madison, (TN)""",539,"473.9 - 541.2 (647)"
47125,"""Montgomery, (TN)""",503.4,"473.9 - 541.2 (647)"
47131,"""Obion, (TN)""",586.8,"541.3 - 1028.0 (641)"
47135,"""Perry, (TN)""",653.4,"541.3 - 1028.0 (641)"
47157,"""Shelby, (TN)""",508.4,"473.9 - 541.2 (647)"
47161,"""Stewart, (TN)""",536.6,"473.9 - 541.2 (647)"
47167,"""Tipton, (TN)""",565.9,"541.3 - 1028.0 (641)"
47181,"""Wayne, (TN)""",579.2,"541.3 - 1028.0 (641)"
47183,"""Weakley, (TN)""",500.8,"473.9 - 541.2 (647)"
17001,"""Adams, (IL)""",456.1,"427.3 - 473.8 (643)"
17005,"""Bond, (IL)""",488.4,"473.9 - 541.2 (647)"
17007,"""Boone, (IL)""",410.4,"378.1 - 427.2 (645)"
17009,"""Brown, (IL)""",487.2,"473.9 - 541.2 (647)"
17011,"""Bureau, (IL)""",463.9,"427.3 - 473.8 (643)"
17013,"""Calhoun, (IL)""",398.2,"378.1 - 427.2 (645)"
17015,"""Carroll, (IL)""",465.4,"427.3 - 473.8 (643)"
17017,"""Cass, (IL)""",505.9,"473.9 - 541.2 (647)"
17019,"""Champaign, (IL)""",334.9,"93.8 - 378.0 (645)"
17021,"""Christian, (IL)""",426.4,"378.1 - 427.2 (645)"
17023,"""Clark, (IL)""",516.5,"473.9 - 541.2 (647)"
17025,"""Clay, (IL)""",497.3,"473.9 - 541.2 (647)"
17027,"""Clinton, (IL)""",478.1,"473.9 - 541.2 (647)"
17029,"""Coles, (IL)""",472.4,"427.3 - 473.8 (643)"
17031,"""Cook, (IL)""",434.3,"427.3 - 473.8 (643)"
17033,"""Crawford, (IL)""",478.6,"473.9 - 541.2 (647)"
17035,"""Cumberland, (IL)""",446.3,"427.3 - 473.8 (643)"
17037,"""DeKalb, (IL)""",393.6,"378.1 - 427.2 (645)"
17039,"""De Witt, (IL)""",444.3,"427.3 - 473.8 (643)"
17041,"""Douglas, (IL)""",397.4,"378.1 - 427.2 (645)"
17043,"""DuPage, (IL)""",337,"93.8 - 378.0 (645)"
17045,"""Edgar, (IL)""",498.8,"473.9 - 541.2 (647)"
17047,"""Edwards, (IL)""",478.9,"473.9 - 541.2 (647)"
17049,"""Effingham, (IL)""",426.9,"378.1 - 427.2 (645)"
17051,"""Fayette, (IL)""",421.3,"378.1 - 427.2 (645)"
17053,"""Ford, (IL)""",458.6,"427.3 - 473.8 (643)"
17057,"""Fulton, (IL)""",457.1,"427.3 - 473.8 (643)"
17061,"""Greene, (IL)""",471.1,"427.3 - 473.8 (643)"
17063,"""Grundy, (IL)""",416.1,"378.1 - 427.2 (645)"
17067,"""Hancock, (IL)""",417.9,"378.1 - 427.2 (645)"
17071,"""Henderson, (IL)""",447.8,"427.3 - 473.8 (643)"
17073,"""Henry, (IL)""",461.2,"427.3 - 473.8 (643)"
17075,"""Iroquois, (IL)""",505.1,"473.9 - 541.2 (647)"
17079,"""Jasper, (IL)""",461.6,"427.3 - 473.8 (643)"
17083,"""Jersey, (IL)""",502.8,"473.9 - 541.2 (647)"
17085,"""Jo Daviess, (IL)""",383.5,"378.1 - 427.2 (645)"
17089,"""Kane, (IL)""",352,"93.8 - 378.0 (645)"
17091,"""Kankakee, (IL)""",508.1,"473.9 - 541.2 (647)"
17093,"""Kendall, (IL)""",324,"93.8 - 378.0 (645)"
17095,"""Knox, (IL)""",466.5,"427.3 - 473.8 (643)"
17097,"""Lake, (IL)""",316.6,"93.8 - 378.0 (645)"
17099,"""LaSalle, (IL)""",468.1,"427.3 - 473.8 (643)"
17101,"""Lawrence, (IL)""",456.9,"427.3 - 473.8 (643)"
17103,"""Lee, (IL)""",446.7,"427.3 - 473.8 (643)"
17105,"""Livingston, (IL)""",494,"473.9 - 541.2 (647)"
17107,"""Logan, (IL)""",424.4,"378.1 - 427.2 (645)"
17109,"""McDonough, (IL)""",476.2,"473.9 - 541.2 (647)"
17111,"""McHenry, (IL)""",387.6,"378.1 - 427.2 (645)"
17113,"""McLean, (IL)""",384.8,"378.1 - 427.2 (645)"
17115,"""Macon, (IL)""",431.7,"427.3 - 473.8 (643)"
17117,"""Macoupin, (IL)""",497,"473.9 - 541.2 (647)"
17119,"""Madison, (IL)""",517,"473.9 - 541.2 (647)"
17121,"""Marion, (IL)""",566.2,"541.3 - 1028.0 (641)"
17123,"""Marshall, (IL)""",455.8,"427.3 - 473.8 (643)"
17125,"""Mason, (IL)""",449,"427.3 - 473.8 (643)"
17129,"""Menard, (IL)""",405,"378.1 - 427.2 (645)"
17131,"""Mercer, (IL)""",444.3,"427.3 - 473.8 (643)"
17135,"""Montgomery, (IL)""",433.9,"427.3 - 473.8 (643)"
17137,"""Morgan, (IL)""",535.6,"473.9 - 541.2 (647)"
17139,"""Moultrie, (IL)""",436.2,"427.3 - 473.8 (643)"
17141,"""Ogle, (IL)""",441.5,"427.3 - 473.8 (643)"
17143,"""Peoria, (IL)""",434.4,"427.3 - 473.8 (643)"
17147,"""Piatt, (IL)""",411.5,"378.1 - 427.2 (645)"
17149,"""Pike, (IL)""",455,"427.3 - 473.8 (643)"
17155,"""Putnam, (IL)""",465.4,"427.3 - 473.8 (643)"
17159,"""Richland, (IL)""",467.2,"427.3 - 473.8 (643)"
17161,"""Rock Island, (IL)""",452.5,"427.3 - 473.8 (643)"
17163,"""St. Clair, (IL)""",493.8,"473.9 - 541.2 (647)"
17167,"""Sangamon, (IL)""",430.8,"427.3 - 473.8 (643)"
17169,"""Schuyler, (IL)""",487.6,"473.9 - 541.2 (647)"
17171,"""Scott, (IL)""",425.8,"378.1 - 427.2 (645)"
17173,"""Shelby, (IL)""",432.4,"427.3 - 473.8 (643)"
17175,"""Stark, (IL)""",449.8,"427.3 - 473.8 (643)"
17177,"""Stephenson, (IL)""",374.2,"93.8 - 378.0 (645)"
17179,"""Tazewell, (IL)""",436.7,"427.3 - 473.8 (643)"
17183,"""Vermilion, (IL)""",509.2,"473.9 - 541.2 (647)"
17185,"""Wabash, (IL)""",461,"427.3 - 473.8 (643)"
17187,"""Warren, (IL)""",476.7,"473.9 - 541.2 (647)"
17191,"""Wayne, (IL)""",503,"473.9 - 541.2 (647)"
17195,"""Whiteside, (IL)""",459.2,"427.3 - 473.8 (643)"
17197,"""Will, (IL)""",418.9,"378.1 - 427.2 (645)"
17201,"""Winnebago, (IL)""",446,"427.3 - 473.8 (643)"
17203,"""Woodford, (IL)""",376.5,"93.8 - 378.0 (645)"
18007,"""Benton, (IN)""",461.8,"427.3 - 473.8 (643)"
18045,"""Fountain, (IN)""",440.9,"427.3 - 473.8 (643)"
18083,"""Knox, (IN)""",478.5,"473.9 - 541.2 (647)"
18089,"""Lake, (IN)""",478.2,"473.9 - 541.2 (647)"
18111,"""Newton, (IN)""",490.7,"473.9 - 541.2 (647)"
18121,"""Parke, (IN)""",492.5,"473.9 - 541.2 (647)"
18125,"""Pike, (IN)""",468.6,"427.3 - 473.8 (643)"
18153,"""Sullivan, (IN)""",535.5,"473.9 - 541.2 (647)"
18165,"""Vermillion, (IN)""",580.8,"541.3 - 1028.0 (641)"
18167,"""Vigo, (IN)""",568.2,"541.3 - 1028.0 (641)"
18171,"""Warren, (IN)""",451.3,"427.3 - 473.8 (643)"
19005,"""Allamakee, (IA)""",447.9,"427.3 - 473.8 (643)"
19007,"""Appanoose, (IA)""",488,"473.9 - 541.2 (647)"
19011,"""Benton, (IA)""",376.5,"93.8 - 378.0 (645)"
19013,"""Black Hawk, (IA)""",436.8,"427.3 - 473.8 (643)"
19017,"""Bremer, (IA)""",448.1,"427.3 - 473.8 (643)"
19019,"""Buchanan, (IA)""",437.2,"427.3 - 473.8 (643)"
19023,"""Butler, (IA)""",449.5,"427.3 - 473.8 (643)"
19031,"""Cedar, (IA)""",375.2,"93.8 - 378.0 (645)"
19033,"""Cerro Gordo, (IA)""",456.2,"427.3 - 473.8 (643)"
19037,"""Chickasaw, (IA)""",489.7,"473.9 - 541.2 (647)"
19043,"""Clayton, (IA)""",366.9,"93.8 - 378.0 (645)"
19045,"""Clinton, (IA)""",462.2,"427.3 - 473.8 (643)"
19051,"""Davis, (IA)""",476.6,"473.9 - 541.2 (647)"
19055,"""Delaware, (IA)""",375.4,"93.8 - 378.0 (645)"
19057,"""Des Moines, (IA)""",438,"427.3 - 473.8 (643)"
19061,"""Dubuque, (IA)""",390.7,"378.1 - 427.2 (645)"
19065,"""Fayette, (IA)""",456.1,"427.3 - 473.8 (643)"
19067,"""Floyd, (IA)""",475.7,"473.9 - 541.2 (647)"
19069,"""Franklin, (IA)""",446.8,"427.3 - 473.8 (643)"
19075,"""Grundy, (IA)""",446.3,"427.3 - 473.8 (643)"
19083,"""Hardin, (IA)""",407.9,"378.1 - 427.2 (645)"
19087,"""Henry, (IA)""",455.7,"427.3 - 473.8 (643)"
19089,"""Howard, (IA)""",546.8,"541.3 - 1028.0 (641)"
19095,"""Iowa, (IA)""",373,"93.8 - 378.0 (645)"
19097,"""Jackson, (IA)""",461,"427.3 - 473.8 (643)"
19099,"""Jasper, (IA)""",384.3,"378.1 - 427.2 (645)"
19101,"""Jefferson, (IA)""",462.5,"427.3 - 473.8 (643)"
19103,"""Johnson, (IA)""",372.5,"93.8 - 378.0 (645)"
19105,"""Jones, (IA)""",363.7,"93.8 - 378.0 (645)"
19107,"""Keokuk, (IA)""",442.5,"427.3 - 473.8 (643)"
19111,"""Lee, (IA)""",465,"427.3 - 473.8 (643)"
19113,"""Linn, (IA)""",365,"93.8 - 378.0 (645)"
19115,"""Louisa, (IA)""",414,"378.1 - 427.2 (645)"
19117,"""Lucas, (IA)""",486.3,"473.9 - 541.2 (647)"
19123,"""Mahaska, (IA)""",476.3,"473.9 - 541.2 (647)"
19125,"""Marion, (IA)""",456.9,"427.3 - 473.8 (643)"
19127,"""Marshall, (IA)""",499.6,"473.9 - 541.2 (647)"
19131,"""Mitchell, (IA)""",475.3,"473.9 - 541.2 (647)"
19135,"""Monroe, (IA)""",490.4,"473.9 - 541.2 (647)"
19139,"""Muscatine, (IA)""",406.2,"378.1 - 427.2 (645)"
19153,"""Polk, (IA)""",398.8,"378.1 - 427.2 (645)"
19157,"""Poweshiek, (IA)""",394.5,"378.1 - 427.2 (645)"
19163,"""Scott, (IA)""",402.8,"378.1 - 427.2 (645)"
19169,"""Story, (IA)""",335.9,"93.8 - 378.0 (645)"
19171,"""Tama, (IA)""",428.2,"427.3 - 473.8 (643)"
19177,"""Van Buren, (IA)""",481.6,"473.9 - 541.2 (647)"
19179,"""Wapello, (IA)""",477.8,"473.9 - 541.2 (647)"
19181,"""Warren, (IA)""",452.8,"427.3 - 473.8 (643)"
19183,"""Washington, (IA)""",406.6,"378.1 - 427.2 (645)"
19185,"""Wayne, (IA)""",501.6,"473.9 - 541.2 (647)"
19191,"""Winneshiek, (IA)""",405,"378.1 - 427.2 (645)"
19195,"""Worth, (IA)""",399.3,"378.1 - 427.2 (645)"
27039,"""Dodge, (MN)""",379.7,"378.1 - 427.2 (645)"
27045,"""Fillmore, (MN)""",389,"378.1 - 427.2 (645)"
27047,"""Freeborn, (MN)""",380.5,"378.1 - 427.2 (645)"
27049,"""Goodhue, (MN)""",355.9,"93.8 - 378.0 (645)"
27055,"""Houston, (MN)""",367.5,"93.8 - 378.0 (645)"
27099,"""Mower, (MN)""",379.6,"378.1 - 427.2 (645)"
27109,"""Olmsted, (MN)""",314.2,"93.8 - 378.0 (645)"
27131,"""Rice, (MN)""",332.6,"93.8 - 378.0 (645)"
27147,"""Steele, (MN)""",351.7,"93.8 - 378.0 (645)"
27157,"""Wabasha, (MN)""",331.8,"93.8 - 378.0 (645)"
27161,"""Waseca, (MN)""",366,"93.8 - 378.0 (645)"
27169,"""Winona, (MN)""",377,"93.8 - 378.0 (645)"
29001,"""Adair, (MO)""",476.1,"473.9 - 541.2 (647)"
29007,"""Audrain, (MO)""",503.2,"473.9 - 541.2 (647)"
29019,"""Boone, (MO)""",384.3,"378.1 - 427.2 (645)"
29027,"""Callaway, (MO)""",415.9,"378.1 - 427.2 (645)"
29033,"""Carroll, (MO)""",555.9,"541.3 - 1028.0 (641)"
29041,"""Chariton, (MO)""",475.8,"473.9 - 541.2 (647)"
29045,"""Clark, (MO)""",512.2,"473.9 - 541.2 (647)"
29051,"""Cole, (MO)""",423.9,"378.1 - 427.2 (645)"
29053,"""Cooper, (MO)""",613.6,"541.3 - 1028.0 (641)"
29071,"""Franklin, (MO)""",475.7,"473.9 - 541.2 (647)"
29073,"""Gasconade, (MO)""",447.9,"427.3 - 473.8 (643)"
29079,"""Grundy, (MO)""",471,"427.3 - 473.8 (643)"
29089,"""Howard, (MO)""",502.6,"473.9 - 541.2 (647)"
29103,"""Knox, (MO)""",497.2,"473.9 - 541.2 (647)"
29111,"""Lewis, (MO)""",560.6,"541.3 - 1028.0 (641)"
29113,"""Lincoln, (MO)""",468.1,"427.3 - 473.8 (643)"
29115,"""Linn, (MO)""",585.2,"541.3 - 1028.0 (641)"
29117,"""Livingston, (MO)""",416.6,"378.1 - 427.2 (645)"
29121,"""Macon, (MO)""",490.6,"473.9 - 541.2 (647)"
29127,"""Marion, (MO)""",490.3,"473.9 - 541.2 (647)"
29129,"""Mercer, (MO)""",506.3,"473.9 - 541.2 (647)"
29135,"""Moniteau, (MO)""",507.1,"473.9 - 541.2 (647)"
29137,"""Monroe, (MO)""",466,"427.3 - 473.8 (643)"
29139,"""Montgomery, (MO)""",598.3,"541.3 - 1028.0 (641)"
29141,"""Morgan, (MO)""",587.6,"541.3 - 1028.0 (641)"
29151,"""Osage, (MO)""",437.4,"427.3 - 473.8 (643)"
29159,"""Pettis, (MO)""",510.8,"473.9 - 541.2 (647)"
29163,"""Pike, (MO)""",512.5,"473.9 - 541.2 (647)"
29171,"""Putnam, (MO)""",492,"473.9 - 541.2 (647)"
29173,"""Ralls, (MO)""",462,"427.3 - 473.8 (643)"
29175,"""Randolph, (MO)""",562.2,"541.3 - 1028.0 (641)"
29183,"""St. Charles, (MO)""",376.9,"93.8 - 378.0 (645)"
29189,"""St. Louis County, (MO)""",447.8,"427.3 - 473.8 (643)"
29195,"""Saline, (MO)""",462.5,"427.3 - 473.8 (643)"
29197,"""Schuyler, (MO)""",462.1,"427.3 - 473.8 (643)"
29199,"""Scotland, (MO)""",463.1,"427.3 - 473.8 (643)"
29205,"""Shelby, (MO)""",540.8,"473.9 - 541.2 (647)"
29211,"""Sullivan, (MO)""",542.8,"541.3 - 1028.0 (641)"
29219,"""Warren, (MO)""",446.2,"427.3 - 473.8 (643)"
29510,"""St. Louis City, (MO)""",555,"541.3 - 1028.0 (641)"
55001,"""Adams, (WI)""",437,"427.3 - 473.8 (643)"
55009,"""Brown, (WI)""",406.9,"378.1 - 427.2 (645)"
55011,"""Buffalo, (WI)""",407.7,"378.1 - 427.2 (645)"
55015,"""Calumet, (WI)""",408,"378.1 - 427.2 (645)"
55021,"""Columbia, (WI)""",399.5,"378.1 - 427.2 (645)"
55023,"""Crawford, (WI)""",372.7,"93.8 - 378.0 (645)"
55025,"""Dane, (WI)""",313.6,"93.8 - 378.0 (645)"
55027,"""Dodge, (WI)""",406.5,"378.1 - 427.2 (645)"
55039,"""Fond du Lac, (WI)""",380.3,"378.1 - 427.2 (645)"
55043,"""Grant, (WI)""",380.5,"378.1 - 427.2 (645)"
